feature_csv,wav_path,time_s,azimuth_deg,elev_class,psi_overall,psi_cls
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,0.5113333333333333,39.54128882871163,0,0.852719,1
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,1.1313333333333333,-16.495841365514906,0,0.774727,1
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,2.111333333333333,17.854829434075725,0,0.791634,1
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,2.731333333333333,-77.34894436922217,0,0.709562,0
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,3.541333333333333,-69.07123014928295,0,0.778781,1
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,4.3613333333333335,-117.8286585593818,0,0.853242,1
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,4.581333333333333,-80.76075259935065,0,0.896825,2
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,5.121333333333333,-119.8624609834341,0,0.897503,2
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,5.9013333333333335,-151.36381235891324,0,0.923188,2
features/fm1_elev0-003.csv,Files/elev0/fm1_elev0-003.wav,6.931333333333333,5.3602608519999535,0,0.959597,2
features/fm1_elev0-004.csv,Files/elev0/fm1_elev0-004.wav,0.3913333333333333,-3.5354777055333386,0,0.864661,1
features/fm1_elev0-004.csv,Files/elev0/fm1_elev0-004.wav,1.2713333333333334,141.7659235319167,0,0.781459,1
features/fm1_elev0-004.csv,Files/elev0/fm1_elev0-004.wav,2.781333333333333,111.9641046478373,0,0.803062,1
features/fm1_elev0-004.csv,Files/elev0/fm1_elev0-004.wav,3.701333333333333,97.82005334557176,1,0.930102,2
features/fm1_elev0-004.csv,Files/elev0/fm1_elev0-004.wav,4.431333333333333,43.74766116516088,1,0.972696,2
features/fm1_elev0-004.csv,Files/elev0/fm1_elev0-004.wav,5.241333333333333,-56.71333489577759,1,0.95147,2
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,0.1813333333333333,38.70796860626001,0,0.846637,1
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,1.0913333333333333,7.770154702015333,0,0.862518,1
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,2.731333333333333,-76.8629987609881,0,0.84687,1
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,3.3713333333333333,-69.25798501590602,1,0.870479,1
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,4.181333333333333,-109.27648750275723,1,0.934166,2
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,4.421333333333333,-102.52484045685893,1,0.930994,2
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,4.961333333333333,-141.27203324534534,2,0.878891,1
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,5.741333333333333,-151.29146961044705,1,0.885148,1
features/fm1_elev0-005.csv,Files/elev0/fm1_elev0-005.wav,6.561333333333334,-175.84160963974784,1,0.915379,2
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,0.9613333333333334,170.3500364244103,0,0.885918,1
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,1.5513333333333332,138.76164188481994,0,0.913552,2
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,2.361333333333333,133.37680349100458,0,0.896702,2
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,3.111333333333333,105.54833881066224,0,0.886133,1
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,4.081333333333333,76.82171441274158,0,0.903862,2
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,4.771333333333334,-38.16672581361826,0,0.909659,2
features/fm1_elev0-006.csv,Files/elev0/fm1_elev0-006.wav,5.521333333333334,13.306326573419623,1,0.961604,2
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,1.1913333333333334,87.56084130256124,0,0.822851,1
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,1.8613333333333333,-81.93576045453578,0,0.771977,1
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,2.671333333333333,-71.14867151738585,0,0.803482,1
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,4.261333333333333,-70.59991988751739,0,0.827731,1
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,5.091333333333333,-119.21997062256963,0,0.852579,1
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,5.971333333333333,-139.45578108813538,0,0.915726,2
features/fm1_elev0-007.csv,Files/elev0/fm1_elev0-007.wav,6.6513333333333335,170.01635867196046,0,0.96761,2
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,0.3313333333333333,-56.06702616643358,0,0.875163,1
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,1.161333333333333,-168.83253802082078,0,0.90384,2
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,1.9413333333333331,-88.95362367339958,0,0.913713,2
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,2.7213333333333334,-124.605866011026,0,0.842589,1
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,3.661333333333333,-16.129331150378732,0,0.787249,1
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,4.331333333333333,-56.80524517645772,0,0.852379,1
features/fm1_elev0-008.csv,Files/elev0/fm1_elev0-008.wav,5.4013333333333335,-0.2163471655438797,1,0.970433,2
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,1.151333333333333,9.53881723052706,0,0.72246,0
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,2.1013333333333333,-40.5953348545066,0,0.759133,0
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,2.7613333333333334,-15.171229945357624,0,0.830876,1
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,3.521333333333333,-67.4620575524261,0,0.859144,1
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,3.771333333333333,-49.13091390641537,0,0.901054,2
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,5.281333333333333,-144.68445980150233,2,0.913182,2
features/fm1_elev0-009.csv,Files/elev0/fm1_elev0-009.wav,6.011333333333333,-91.54975985953983,2,0.924887,2
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,0.6313333333333333,153.13258893221746,1,0.865515,1
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,1.2513333333333334,-134.31868714574944,0,0.876897,1
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,2.021333333333333,88.9670480179517,0,0.927566,2
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,2.271333333333333,173.93604559334875,0,0.961222,2
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,2.821333333333333,-27.358052963019876,0,0.931932,2
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,3.041333333333333,-171.46313674050765,0,0.909515,2
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,3.701333333333333,-52.9090805375136,0,0.884046,1
features/fm1_elev0-010.csv,Files/elev0/fm1_elev0-010.wav,5.231333333333334,1.960358997527578,0,0.966066,2
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,0.2913333333333333,47.104490959580886,0,0.755602,0
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,0.9813333333333332,-27.99361827087938,0,0.720277,0
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,1.9713333333333332,-27.444514983942696,0,0.815295,1
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,2.591333333333333,-37.17555281841959,0,0.76783,0
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,3.421333333333333,-128.66262255305162,0,0.790977,1
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,4.221333333333333,-148.61607345433458,1,0.850006,1
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,5.041333333333333,-135.1609382579376,1,0.865795,1
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,5.271333333333334,163.55492813393698,1,0.892422,2
features/fm1_elev0-011.csv,Files/elev0/fm1_elev0-011.wav,5.871333333333333,165.72044193990462,0,0.910747,2
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,0.7913333333333333,-174.2378241694019,2,0.891808,2
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,1.5513333333333332,-77.75895608353224,0,0.880718,1
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,2.3313333333333333,136.36089662859712,0,0.915232,2
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,3.151333333333333,-119.8807078889322,0,0.903421,2
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,3.971333333333333,60.85892912933889,0,0.873376,1
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,4.911333333333333,-111.87421223758408,1,0.935847,2
features/fm1_elev0-012.csv,Files/elev0/fm1_elev0-012.wav,5.621333333333333,-39.97279663394684,2,0.975632,2
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,0.5113333333333333,6.288589101830922,0,0.753838,0
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,1.4813333333333334,11.284815005650472,0,0.849418,1
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,2.211333333333333,-26.920481567007187,0,0.869113,1
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,2.901333333333333,-49.77593668589395,0,0.926629,2
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,3.151333333333333,-37.809608240427735,0,0.963717,2
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,3.731333333333333,-87.94618044884982,0,0.927308,2
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,4.551333333333333,-143.4162169315599,0,0.868239,1
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,5.341333333333333,-99.12423288690786,2,0.910948,2
features/fm1_elev0-013.csv,Files/elev0/fm1_elev0-013.wav,6.101333333333334,-153.14449409559424,2,0.93229,2
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,0.5713333333333334,145.1434570212757,2,0.939965,2
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,1.5013333333333334,-73.46840621421454,1,0.98249,2
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,2.2413333333333334,-168.8774984736631,0,0.958508,2
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,2.961333333333333,136.25654302519666,0,0.882943,1
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,3.8013333333333335,60.805469382728575,0,0.892478,2
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,4.601333333333334,4.811741970332946,1,0.941369,2
features/fm1_elev0-014.csv,Files/elev0/fm1_elev0-014.wav,5.371333333333333,1.4683345270326529,2,0.94402,2
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,0.4213333333333333,-54.0731031103154,0,0.761693,0
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,1.2913333333333334,-13.82419783471127,0,0.807904,1
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,1.9313333333333331,-34.050183985588404,0,0.828131,1
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,2.731333333333333,-47.0272789730044,0,0.841516,1
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,2.951333333333334,-55.35749377768603,0,0.874778,1
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,4.381333333333333,-146.8811247834291,1,0.798253,1
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,5.231333333333334,-150.1318289476808,2,0.826517,1
features/fm1_elev0-015.csv,Files/elev0/fm1_elev0-015.wav,5.931333333333333,174.45622671471085,2,0.893581,2
features/fm1_elev0-016.csv,Files/elev0/fm1_elev0-016.wav,0.5413333333333333,-57.991183831002175,1,0.903359,2
features/fm1_elev0-016.csv,Files/elev0/fm1_elev0-016.wav,1.2113333333333334,109.4485326459212,0,0.949973,2
features/fm1_elev0-016.csv,Files/elev0/fm1_elev0-016.wav,1.9713333333333332,121.98243154775577,0,0.945606,2
features/fm1_elev0-016.csv,Files/elev0/fm1_elev0-016.wav,2.251333333333333,179.35933414311577,0,0.95115,2
features/fm1_elev0-016.csv,Files/elev0/fm1_elev0-016.wav,2.8513333333333333,98.72323805927272,1,0.938244,2
features/fm1_elev0-016.csv,Files/elev0/fm1_elev0-016.wav,3.731333333333333,-15.912047703424264,0,0.873152,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,0.3313333333333333,18.607496285691692,0,0.805976,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,1.0313333333333334,-18.624629149801702,0,0.840407,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,1.7713333333333334,-36.57308085459874,0,0.856882,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,1.9913333333333332,-28.12268792017838,0,0.885744,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,2.6013333333333333,-60.32667937416372,0,0.839568,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,3.3913333333333333,-100.608974487344,0,0.816935,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,3.6113333333333335,-148.76498920712254,0,0.857125,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,4.211333333333333,-137.05438022047124,2,0.85134,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,5.101333333333334,-130.80011396219612,2,0.850198,1
features/fm1_elev0-017.csv,Files/elev0/fm1_elev0-017.wav,5.761333333333333,-134.0507298830576,2,0.879825,1
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,0.9413333333333334,67.49999906650982,0,0.472164,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,1.8213333333333328,-112.4999895618415,0,0.411429,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,2.6813333333333333,-135.00000158283544,0,0.38524,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,3.531333333333333,-157.50000459982778,0,0.397738,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,4.411333333333333,180.0,0,0.468395,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,5.121333333333333,157.49999746758755,0,0.457922,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,5.891333333333334,134.99999913205306,0,0.453974,0
features/fm1_elevzerodry-001.csv,Files/elevzerodry/fm1_elev0dry-001.wav,6.631333333333333,112.50000001283024,0,0.614439,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,0.3313333333333333,67.49999340488495,0,0.418164,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,1.1313333333333333,44.99999832344301,0,0.413492,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,1.9313333333333331,22.500011582137347,0,0.399037,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,2.731333333333333,0.0,0,0.399657,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,3.531333333333333,-22.500010587900647,0,0.418203,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,4.331333333333333,-45.00000638917325,0,0.603832,0
features/fm1_elevzerodry-002.csv,Files/elevzerodry/fm1_elev0dry-002.wav,5.211333333333333,-67.50000455400766,0,0.839089,1
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,0.4813333333333333,-90.0,0,0.471502,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,1.1213333333333333,-112.49999425274832,0,0.424533,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,1.901333333333333,-135.0000011127058,0,0.415867,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,2.711333333333333,-157.50001010812863,0,0.402508,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,3.561333333333333,180.0,0,0.416906,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,4.3213333333333335,157.49999926491537,0,0.420711,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,5.1113333333333335,134.99999763988035,0,0.426316,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,5.911333333333333,112.4999979025094,0,0.602774,0
features/fm1_elevzerodry-003.csv,Files/elevzerodry/fm1_elev0dry-003.wav,6.851333333333334,90.0,0,0.867635,1
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,0.3513333333333333,67.49999806040023,0,0.422892,0
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,1.2613333333333334,44.99999688911248,0,0.416698,0
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,1.9813333333333332,22.49999417535645,0,0.368054,0
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,2.751333333333333,0.0,0,0.371578,0
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,3.701333333333333,-22.50000764246016,0,0.49344,0
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,4.371333333333333,-45.00002037727634,0,0.619548,0
features/fm1_elevzerodry-004.csv,Files/elevzerodry/fm1_elev0dry-004.wav,5.1513333333333335,-67.49999974942415,0,0.805768,1
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,0.1513333333333333,-89.99999938586073,0,0.404264,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,1.0213333333333334,-112.4999911302583,0,0.453392,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,1.7213333333333334,-135.00000162163306,0,0.414489,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,2.711333333333333,-157.50000358322615,0,0.485952,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,3.3313333333333333,180.0,0,0.414111,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,4.311333333333334,157.49999945165757,0,0.494633,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,4.941333333333334,134.9999979658794,0,0.428151,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,5.741333333333333,112.49999719813457,0,0.612353,0
features/fm1_elevzerodry-005.csv,Files/elevzerodry/fm1_elev0dry-005.wav,6.531333333333333,90.0,0,0.802849,1
features/fm1_elevzerodry-006.csv,Files/elevzerodry/fm1_elev0dry-006.wav,0.9213333333333332,67.49998017044155,0,0.50672,0
features/fm1_elevzerodry-006.csv,Files/elevzerodry/fm1_elev0dry-006.wav,1.4913333333333334,44.999999370192256,0,0.412489,0
features/fm1_elevzerodry-006.csv,Files/elevzerodry/fm1_elev0dry-006.wav,2.301333333333333,22.5000011525197,0,0.424177,0
features/fm1_elevzerodry-006.csv,Files/elevzerodry/fm1_elev0dry-006.wav,3.0813333333333333,0.0,0,0.411913,0
features/fm1_elevzerodry-006.csv,Files/elevzerodry/fm1_elev0dry-006.wav,3.9013333333333335,-22.500008721521112,0,0.413053,0
features/fm1_elevzerodry-006.csv,Files/elevzerodry/fm1_elev0dry-006.wav,4.691333333333334,-45.00002141761206,0,0.5962,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,0.2113333333333333,-90.0,0,0.416506,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,1.0713333333333332,-112.49999728929164,0,0.44606,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,1.8213333333333328,-135.0000011730886,0,0.417171,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,2.611333333333333,-157.50000282680148,0,0.403445,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,3.671333333333333,180.0,0,0.522237,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,4.291333333333333,157.49999755379338,0,0.452076,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,5.021333333333334,134.99999940562395,0,0.422541,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,5.811333333333334,112.5000023887684,0,0.584816,0
features/fm1_elevzerodry-007.csv,Files/elevzerodry/fm1_elev0dry-007.wav,6.6113333333333335,90.0,0,0.787206,1
features/fm1_elevzerodry-008.csv,Files/elevzerodry/fm1_elev0dry-008.wav,0.2613333333333333,67.49995825358252,0,0.412642,0
features/fm1_elevzerodry-008.csv,Files/elevzerodry/fm1_elev0dry-008.wav,1.1213333333333333,44.99999884844834,0,0.438946,0
features/fm1_elevzerodry-008.csv,Files/elevzerodry/fm1_elev0dry-008.wav,1.8713333333333333,22.500014019371065,0,0.423206,0
features/fm1_elevzerodry-008.csv,Files/elevzerodry/fm1_elev0dry-008.wav,2.671333333333333,0.0,0,0.392756,0
features/fm1_elevzerodry-008.csv,Files/elevzerodry/fm1_elev0dry-008.wav,3.6113333333333335,-22.50001742931448,0,0.437256,0
features/fm1_elevzerodry-008.csv,Files/elevzerodry/fm1_elev0dry-008.wav,5.171333333333333,-67.50000484175027,0,0.845821,1
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,1.0913333333333333,-112.49999034284994,0,0.374826,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,1.9913333333333332,-135.00000238833977,0,0.41691,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,2.691333333333333,-157.50000331025095,0,0.352599,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,3.4913333333333334,180.0,0,0.351045,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,3.731333333333333,180.0,0,0.433831,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,4.451333333333333,157.49999784613453,0,0.455777,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,5.891333333333334,112.49999740547004,0,0.593769,0
features/fm1_elevzerodry-009.csv,Files/elevzerodry/fm1_elev0dry-009.wav,6.711333333333333,90.0,0,0.80116,1
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,0.5813333333333334,67.49999956985857,0,0.492061,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,1.2313333333333334,44.99999395699229,0,0.437064,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,1.9813333333333332,22.5000240390238,0,0.419899,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,2.211333333333333,22.50002066819673,0,0.523402,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,2.791333333333333,0.0,0,0.430998,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,3.0113333333333334,0.0,0,0.503974,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,3.5813333333333333,-22.50005245270904,0,0.394922,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,4.531333333333333,-45.00002055792461,0,0.647496,0
features/fm1_elevzerodry-010.csv,Files/elevzerodry/fm1_elev0dry-010.wav,5.191333333333334,-67.50000625244307,0,0.806524,1
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,0.2413333333333333,-90.0,0,0.434275,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,1.0213333333333334,-112.49999192467033,0,0.42511,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,1.9613333333333332,-135.00000225271074,0,0.483075,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,2.561333333333333,-157.5000042320644,0,0.404725,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,3.3713333333333333,180.0,0,0.417382,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,4.161333333333333,157.49999595092305,0,0.400159,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,5.041333333333333,134.99999687421283,0,0.434579,0
features/fm1_elevzerodry-011.csv,Files/elevzerodry/fm1_elev0dry-011.wav,5.8213333333333335,112.5000039372582,0,0.625173,0
